gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,176,4096,3072,ck,18,0,16.164,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,274.02,901.1,0.0
gfx942,304,192,4096,3072,ck,18,0,15.3947,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,313.86,957.84,0.0
gfx942,304,208,4096,3072,ck,18,0,16.3917,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,319.34,910.57,0.0
gfx942,304,224,4096,3072,ck,18,0,16.6896,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,337.76,905.12,0.0
gfx942,304,240,4096,3072,ck,18,0,16.6897,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,361.89,915.91,0.0
gfx942,304,256,4096,3072,ck,18,0,16.0035,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,402.57,966.44,0.0
gfx942,304,288,4096,3072,ck,12,0,19.8754,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,364.66,796.31,0.0
gfx942,304,320,4096,3072,ck,18,0,28.2484,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,285.08,573.04,0.0
gfx942,304,352,4096,3072,ck,3,0,27.3424,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,323.98,605.21,0.0
gfx942,304,384,4096,3072,ck,18,0,27.8247,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,347.31,607.67,0.0
gfx942,304,416,4096,3072,ck,3,0,28.0564,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,373.14,615.5,0.0
gfx942,304,448,4096,3072,ck,3,0,28.2164,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,399.57,624.79,0.0
gfx942,304,480,4096,3072,ck,3,0,28.6998,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,420.89,626.82,0.0
gfx942,304,512,4096,3072,ck,3,0,29.7733,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,432.77,616.33,0.0
gfx942,304,544,4096,3072,ck,3,0,30.4291,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,449.91,614.89,0.0
gfx942,304,640,4096,3072,ck,3,0,39.5707,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,407.02,500.16,0.0
gfx942,304,768,4096,3072,ck,3,0,40.6076,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,475.95,522.9,0.0
gfx942,304,800,4096,3072,ck,0,0,39.9776,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,503.6,540.16,0.0
gfx942,304,832,4096,3072,ck,0,0,40.3294,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,519.17,544.38,0.0
gfx942,304,864,4096,3072,ck,0,0,42.2569,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,514.55,528.08,0.0
gfx942,304,896,4096,3072,ck,2,0,43.9318,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,513.26,516.15,0.0
gfx942,304,928,4096,3072,ck,0,0,40.5361,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,576.13,568.28,0.0
gfx942,304,960,4096,3072,ck,0,0,41.0769,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,588.15,569.57,0.0
gfx942,304,992,4096,3072,ck,0,0,42.5291,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,587.0,558.6,0.0
gfx942,304,1024,4096,3072,ck,0,0,45.6575,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,564.42,528.22,0.0
gfx942,304,1088,4096,3072,ck,0,0,43.0652,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,635.79,576.76,0.0
gfx942,304,1152,4096,3072,ck,0,0,47.1678,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,614.64,541.87,0.0
gfx942,304,1216,4096,3072,ck,2,0,49.8436,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,613.95,527.25,0.0
gfx942,304,1280,4096,3072,ck,0,0,60.6075,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,531.49,445.5,0.0
gfx942,304,1344,4096,3072,ck,0,0,61.2539,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,552.17,452.57,0.0
gfx942,304,1408,4096,3072,ck,0,0,61.2503,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,578.5,464.37,0.0
gfx942,304,1472,4096,3072,ck,0,0,60.0182,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,617.21,485.91,0.0
gfx942,304,1536,4096,3072,ck,0,0,62.1067,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,622.39,481.18,0.0
gfx942,304,1600,4096,3072,ck,0,0,63.8361,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,630.76,479.44,0.0
gfx942,304,1664,4096,3072,ck,0,0,65.4732,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.59,478.46,0.0
gfx942,304,1728,4096,3072,ck,0,0,63.793,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,681.68,502.36,0.0
gfx942,304,1792,4096,3072,ck,0,0,64.9879,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,693.93,504.22,0.0
gfx942,304,1856,4096,3072,ck,0,0,67.2149,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,694.9,498.24,0.0
gfx942,304,1920,4096,3072,ck,0,0,67.2005,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,719.02,509.07,0.0
gfx942,304,1984,4096,3072,ck,0,0,70.3378,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,709.85,496.61,0.0
gfx942,304,2048,4096,3072,ck,0,0,68.9924,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,747.03,516.75,0.0
gfx942,304,2112,4096,3072,ck,0,0,71.6721,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,741.57,507.48,0.0
gfx942,304,2176,4096,3072,ck,0,0,69.5006,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,787.92,533.71,0.0
gfx942,304,2240,4096,3072,ck,0,0,75.302,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,748.6,502.17,0.0
gfx942,304,2304,4096,3072,ck,0,0,72.1632,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,803.49,534.0,0.0
gfx942,304,2368,4096,3072,ck,0,0,75.5409,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.88,519.67,0.0
gfx942,304,2432,4096,3072,ck,0,0,78.012,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,784.54,512.45,0.0
gfx942,304,2496,4096,3072,ck,0,0,96.8916,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,648.29,420.03,0.0
gfx942,304,2560,4096,3072,ck,0,0,97.1443,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,663.18,426.36,0.0
gfx942,304,2624,4096,3072,ck,0,0,96.5639,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,683.85,436.39,0.0
gfx942,304,2688,4096,3072,ck,0,0,96.3874,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,701.81,444.67,0.0
gfx942,304,2752,4096,3072,ck,0,0,97.4762,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,710.49,447.1,0.0
gfx942,304,2816,4096,3072,ck,0,0,99.1798,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,714.53,446.69,0.0
gfx942,304,2880,4096,3072,ck,0,0,99.2685,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,730.12,453.55,0.0
gfx942,304,2944,4096,3072,ck,0,0,99.9909,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,740.95,457.48,0.0
gfx942,304,3008,4096,3072,ck,0,0,98.7681,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,766.43,470.45,0.0
gfx942,304,3072,4096,3072,ck,0,0,97.9218,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,789.5,481.87,0.0
gfx942,304,3136,4096,3072,ck,0,0,104.2152,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,757.28,459.69,0.0
gfx942,304,3200,4096,3072,ck,0,0,105.3257,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,764.59,461.69,0.0
gfx942,304,3264,4096,3072,ck,0,0,102.4236,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,801.98,481.81,0.0
gfx942,304,3328,4096,3072,ck,0,0,103.4163,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,809.85,484.15,0.0
gfx942,304,3392,4096,3072,ck,0,0,107.5478,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,793.72,472.26,0.0
gfx942,304,3584,4096,3072,ck,0,0,107.6723,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,837.67,491.8,0.0
gfx942,304,3648,4096,3072,ck,0,0,122.3807,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,750.16,438.58,0.0
gfx942,304,3968,4096,3072,ck,0,0,126.1276,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,791.72,454.13,0.0
gfx942,304,4096,4096,3072,ck,0,0,128.0659,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,804.89,458.52,0.0
gfx942,304,4224,4096,3072,ck,0,0,133.7371,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,794.85,449.85,0.0
gfx942,304,4736,4096,3072,ck,0,0,134.7408,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,884.55,489.3,0.0
gfx942,304,5120,4096,3072,ck,0,0,157.5178,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,818.0,446.01,0.0
gfx942,304,7296,4096,3072,ck,0,0,205.6009,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,893.04,460.92,0.0
gfx942,304,8192,4096,3072,ck,0,0,227.5918,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,905.83,460.73,0.0
gfx942,304,8320,4096,3072,ck,0,0,229.639,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,911.78,462.9,0.0
gfx942,304,13952,4096,3072,ck,0,0,372.9424,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,941.47,455.13,0.0
gfx942,304,15488,4096,3072,ck,0,0,419.2389,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,929.7,446.14,0.0
gfx942,304,16384,4096,3072,ck,0,0,438.8745,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,939.49,449.18,0.0
gfx942,304,16,4096,6144,ck,8,0,21.3746,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,37.68,1188.1,0.0
gfx942,304,32,4096,6144,ck,8,0,21.3728,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.36,1198.93,0.0
gfx942,304,48,4096,6144,ck,8,0,21.195,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,113.99,1219.81,0.0
gfx942,304,64,4096,6144,ck,8,0,21.2612,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,151.51,1226.8,0.0
gfx942,304,80,4096,6144,ck,13,0,28.2871,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,142.35,930.2,0.0
gfx942,304,112,4096,6144,ck,13,0,28.7844,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,195.84,930.07,0.0
gfx942,304,128,4096,6144,ck,18,0,27.044,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,238.22,998.4,0.0
gfx942,304,144,4096,6144,ck,18,0,29.4896,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,245.77,923.38,0.0
gfx942,304,160,4096,6144,ck,18,0,30.9704,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,260.02,886.64,0.0
gfx942,304,176,4096,6144,ck,18,0,30.5696,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,289.78,905.77,0.0
gfx942,304,192,4096,6144,ck,18,0,28.4832,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,339.28,980.17,0.0
gfx942,304,208,4096,6144,ck,18,0,32.4004,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,323.11,868.75,0.0
gfx942,304,224,4096,6144,ck,18,0,32.3389,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,348.63,877.49,0.0
gfx942,304,240,4096,6144,ck,18,0,32.686,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,369.56,875.19,0.0
gfx942,304,256,4096,6144,ck,18,0,29.5826,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,435.56,974.76,0.0
gfx942,304,288,4096,6144,ck,12,0,39.1598,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,370.16,748.08,0.0
gfx942,304,320,4096,6144,ck,18,0,53.6371,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,300.28,554.72,0.0
gfx942,304,352,4096,6144,ck,3,0,49.7792,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,355.91,606.92,0.0
gfx942,304,384,4096,6144,ck,3,0,53.0108,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,364.59,578.58,0.0
gfx942,304,416,4096,6144,ck,3,0,51.7058,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,404.94,602.05,0.0
gfx942,304,448,4096,6144,ck,3,0,52.4945,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,429.54,601.75,0.0
gfx942,304,480,4096,6144,ck,2,0,51.8736,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,465.73,617.79,0.0
gfx942,304,512,4096,6144,ck,18,0,55.1506,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,467.26,589.4,0.0
gfx942,304,544,4096,6144,ck,2,0,55.3729,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,494.47,595.32,0.0
gfx942,304,672,4096,6144,ck,0,0,70.3298,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,480.92,494.81,0.0
gfx942,304,736,4096,6144,ck,2,0,74.0654,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,500.15,482.24,0.0
gfx942,304,768,4096,6144,ck,3,0,75.8528,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,509.6,476.92,0.0
gfx942,304,800,4096,6144,ck,0,0,72.2415,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,557.37,507.11,0.0
gfx942,304,832,4096,6144,ck,0,0,71.7268,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,583.83,517.15,0.0
gfx942,304,864,4096,6144,ck,0,0,74.829,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,581.15,501.84,0.0
gfx942,304,896,4096,6144,ck,2,0,78.9627,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,571.12,481.38,0.0
gfx942,304,928,4096,6144,ck,0,0,73.014,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.71,526.88,0.0
gfx942,304,960,4096,6144,ck,0,0,73.1607,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,660.44,532.09,0.0
gfx942,304,992,4096,6144,ck,0,0,76.4544,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,653.06,515.17,0.0
gfx942,304,1024,4096,6144,ck,0,0,83.4528,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,617.59,477.47,0.0
gfx942,304,1088,4096,6144,ck,0,0,77.073,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,710.51,528.89,0.0
gfx942,304,1152,4096,6144,ck,0,0,85.9973,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,674.23,484.68,0.0
gfx942,304,1216,4096,6144,ck,2,0,92.7649,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,659.77,459.21,0.0
gfx942,304,1280,4096,6144,ck,0,0,111.5167,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,577.71,390.22,0.0
gfx942,304,1344,4096,6144,ck,0,0,108.8533,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,621.44,408.2,0.0
gfx942,304,1408,4096,6144,ck,0,0,111.8206,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,633.76,405.57,0.0
gfx942,304,1472,4096,6144,ck,0,0,109.4938,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,676.64,422.57,0.0
gfx942,304,1536,4096,6144,ck,0,0,113.183,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,683.05,416.9,0.0
gfx942,304,1600,4096,6144,ck,0,0,113.122,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,711.89,425.23,0.0
gfx942,304,1664,4096,6144,ck,0,0,117.1514,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,714.9,418.44,0.0
gfx942,304,1728,4096,6144,ck,0,0,114.3947,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,760.29,436.54,0.0
gfx942,304,1792,4096,6144,ck,0,0,117.6676,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,766.52,432.2,0.0
gfx942,304,1856,4096,6144,ck,0,0,124.8475,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,748.24,414.69,0.0
gfx942,304,1920,4096,6144,ck,0,0,123.2936,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,783.79,427.36,0.0
gfx942,304,1984,4096,6144,ck,0,0,123.6781,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,807.4,433.45,0.0
gfx942,304,2048,4096,6144,ck,0,0,128.2058,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,804.01,425.3,0.0
gfx942,304,2112,4096,6144,ck,0,0,133.1675,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,798.25,416.34,0.0
